AREA,STATENAME,AGE GROUP,SEASON,WEEK,PERCENT P&I,NUM INFLUENZA AND PNEUMONIA DEATHS,TOTAL DEATHS,PERCENT COMPLETE
State,Minnesota,All,2017-18,45,7.8,69,887,> 100%
,,,,,,,,
State,Minnesota,All,2017-18,46,6.5,56,857,> 100%
,,,,,,,,
State,Minnesota,All,2017-18,47,4.8,41,861,> 100%
,,,,,,,,
State,Minnesota,All,2017-18,48,6.4,54,850,> 100%
,,,,,,,,
State,Minnesota,All,2017-18,49,6.9,57,826,> 100%
,,,,,,,,
State,Minnesota,All,2017-18,50,6.7,58,861,> 100%
,,,,,,,,
State,Minnesota,All,2017-18,51,7,65,931,> 100%
,,,,,,,,
State,Minnesota,All,2017-18,52,8.1,74,916,> 100%
,,,,,,,,
State,Minnesota,All,2017-18,1,10.5,92,873,> 100%
,,,,,,,,
State,Minnesota,All,2017-18,2,10.8,75,692,92.60%
,,,,,,,,
State,Mississippi,All,2017-18,40,4.3,26,602,> 100%
,,,,,,,,
State,Mississippi,All,2017-18,41,5.6,33,594,> 100%
,,,,,,,,
State,Mississippi,All,2017-18,42,5.9,35,594,> 100%
,,,,,,,,
State,Mississippi,All,2017-18,43,6.5,36,555,> 100%
,,,,,,,,
State,Mississippi,All,2017-18,44,7.6,44,582,> 100%
,,,,,,,,
State,Mississippi,All,2017-18,45,6.2,38,613,> 100%
,,,,,,,,
State,Mississippi,All,2017-18,46,7.2,43,594,> 100%
,,,,,,,,
State,Mississippi,All,2017-18,47,6.5,38,586,> 100%
,,,,,,,,
State,Mississippi,All,2017-18,48,6.6,37,560,> 100%
,,,,,,,,
State,Mississippi,All,2017-18,49,8.1,40,492,88.80%
,,,,,,,,
State,Mississippi,All,2017-18,50,8.3,33,397,71.70%
,,,,,,,,
State,Mississippi,All,2017-18,51,6,16,265,47.80%
,,,,,,,,
State,Mississippi,All,2017-18,52,8.7,12,138,24.90%
,,,,,,,,
State,Mississippi,All,2017-18,1,,Insufficient Data,Insufficient Data,< 20%
,,,,,,,,
State,Mississippi,All,2017-18,2,,Insufficient Data,Insufficient Data,< 20%
,,,,,,,,
State,Missouri,All,2017-18,40,6,66,"1,091",> 100%
,,,,,,,,
State,Missouri,All,2017-18,41,6.4,69,"1,075",> 100%
,,,,,,,,
State,Missouri,All,2017-18,42,5.5,63,"1,146",> 100%
,,,,,,,,
State,Missouri,All,2017-18,43,7,83,"1,186",> 100%
,,,,,,,,
State,Missouri,All,2017-18,44,5.2,59,"1,131",> 100%
,,,,,,,,
State,Missouri,All,2017-18,45,5.7,65,"1,132",> 100%
,,,,,,,,
State,Missouri,All,2017-18,46,5.8,64,"1,095",> 100%
,,,,,,,,
State,Missouri,All,2017-18,47,4.5,49,"1,096",> 100%
,,,,,,,,
State,Missouri,All,2017-18,48,6.9,77,"1,119",> 100%
,,,,,,,,
State,Missouri,All,2017-18,49,5.7,65,"1,142",> 100%
,,,,,,,,
State,Missouri,All,2017-18,50,5.6,65,"1,151",> 100%
,,,,,,,,
State,Missouri,All,2017-18,51,8.1,94,"1,165",> 100%
,,,,,,,,
State,Missouri,All,2017-18,52,9.6,116,"1,207",> 100%
,,,,,,,,
State,Missouri,All,2017-18,1,10.4,125,"1,200",> 100%
,,,,,,,,
State,Missouri,All,2017-18,2,12.4,129,"1,043",98.90%
,,,,,,,,
State,Montana,All,2017-18,40,4.2,9,215,> 100%
,,,,,,,,
State,Montana,All,2017-18,41,5.3,10,189,> 100%
,,,,,,,,
State,Montana,All,2017-18,42,5.5,11,199,> 100%
,,,,,,,,
State,Montana,All,2017-18,43,5.9,11,188,> 100%
,,,,,,,,
State,Montana,All,2017-18,44,6,11,183,> 100%
,,,,,,,,
State,Montana,All,2017-18,45,6,11,182,> 100%
,,,,,,,,
State,Montana,All,2017-18,46,4.2,8,192,> 100%
,,,,,,,,
State,Montana,All,2017-18,47,4.7,9,190,> 100%
,,,,,,,,
State,Montana,All,2017-18,48,7.6,16,211,> 100%
,,,,,,,,
State,Montana,All,2017-18,49,5,8,159,94.60%
,,,,,,,,
State,Montana,All,2017-18,50,5.1,10,197,> 100%
,,,,,,,,
State,Montana,All,2017-18,51,6.3,12,192,> 100%
,,,,,,,,
State,Montana,All,2017-18,52,6.3,12,189,> 100%
,,,,,,,,
State,Montana,All,2017-18,1,5.5,8,146,86.90%
,,,,,,,,
State,Montana,All,2017-18,2,6.5,9,139,82.70%
,,,,,,,,
State,Nebraska,All,2017-18,40,8.6,27,315,> 100%
,,,,,,,,
State,Nebraska,All,2017-18,41,7,22,315,> 100%
,,,,,,,,
State,Nebraska,All,2017-18,42,6.9,22,318,> 100%
,,,,,,,,
State,Nebraska,All,2017-18,43,9.4,30,320,> 100%
,,,,,,,,
State,Nebraska,All,2017-18,44,7.6,24,314,> 100%
,,,,,,,,
State,Nebraska,All,2017-18,45,5.2,18,345,> 100%
,,,,,,,,
State,Nebraska,All,2017-18,46,5.4,16,295,> 100%
,,,,,,,,
State,Nebraska,All,2017-18,47,7.6,25,327,> 100%
,,,,,,,,
State,Nebraska,All,2017-18,48,9.7,31,319,> 100%
,,,,,,,,
State,Nebraska,All,2017-18,49,9.4,29,309,> 100%
,,,,,,,,
State,Nebraska,All,2017-18,50,7,25,359,> 100%
,,,,,,,,
State,Nebraska,All,2017-18,51,8.5,28,330,> 100%
,,,,,,,,
State,Nebraska,All,2017-18,52,7.1,23,324,> 100%
,,,,,,,,
State,Nebraska,All,2017-18,1,8.8,29,331,> 100%
,,,,,,,,
State,Nebraska,All,2017-18,2,12.2,27,222,76%
,,,,,,,,
State,Nevada,All,2017-18,40,4.6,20,436,> 100%
,,,,,,,,
State,Nevada,All,2017-18,41,5.2,23,441,> 100%
,,,,,,,,
State,Nevada,All,2017-18,42,8,35,440,> 100%
,,,,,,,,
State,Nevada,All,2017-18,43,7.9,36,457,> 100%
,,,,,,,,
State,Nevada,All,2017-18,44,6.3,28,444,> 100%
,,,,,,,,
State,Nevada,All,2017-18,45,8.7,36,413,> 100%
,,,,,,,,
State,Nevada,All,2017-18,46,8.4,36,431,> 100%
,,,,,,,,
State,Nevada,All,2017-18,47,7.6,35,459,> 100%
,,,,,,,,
State,Nevada,All,2017-18,48,8.2,38,463,> 100%
,,,,,,,,
State,Nevada,All,2017-18,49,9.6,41,427,> 100%
,,,,,,,,
State,Nevada,All,2017-18,50,6.6,32,487,> 100%
,,,,,,,,
State,Nevada,All,2017-18,51,7.8,38,485,> 100%
,,,,,,,,
State,Nevada,All,2017-18,52,8.9,44,492,> 100%
,,,,,,,,
State,Nevada,All,2017-18,1,9.8,45,459,> 100%
,,,,,,,,
State,Nevada,All,2017-18,2,15.2,65,427,> 100%
,,,,,,,,
State,New Hampshire,All,2017-18,40,6.5,15,232,> 100%
,,,,,,,,
State,New Hampshire,All,2017-18,41,4.8,11,230,> 100%
,,,,,,,,
State,New Hampshire,All,2017-18,42,7,16,228,> 100%
,,,,,,,,
State,New Hampshire,All,2017-18,43,7.9,19,239,> 100%
,,,,,,,,
State,New Hampshire,All,2017-18,44,4.6,12,262,> 100%
,,,,,,,,
State,New Hampshire,All,2017-18,45,7.9,19,239,> 100%
,,,,,,,,
State,New Hampshire,All,2017-18,46,7.1,15,212,> 100%
,,,,,,,,
State,New Hampshire,All,2017-18,47,4.7,12,255,> 100%
,,,,,,,,
State,New Hampshire,All,2017-18,48,9.4,24,255,> 100%
,,,,,,,,
State,New Hampshire,All,2017-18,49,2.5,6,237,> 100%
,,,,,,,,
State,New Hampshire,All,2017-18,50,7.5,19,254,> 100%
,,,,,,,,
State,New Hampshire,All,2017-18,51,7.9,19,239,> 100%
,,,,,,,,
State,New Hampshire,All,2017-18,52,5.5,13,238,> 100%
,,,,,,,,
State,New Hampshire,All,2017-18,1,9.7,24,247,> 100%
,,,,,,,,
State,New Hampshire,All,2017-18,2,12.7,26,204,> 100%
,,,,,,,,
State,New Jersey,All,2017-18,40,4.9,63,"1,296",97.30%
,,,,,,,,
State,New Jersey,All,2017-18,41,3.9,51,"1,303",97.80%
,,,,,,,,
State,New Jersey,All,2017-18,42,5.6,72,"1,283",96.30%
,,,,,,,,
State,New Jersey,All,2017-18,43,5.4,72,"1,324",99.40%
,,,,,,,,
State,New Jersey,All,2017-18,44,5.3,71,"1,329",99.80%
,,,,,,,,
State,New Jersey,All,2017-18,45,4.5,60,"1,343",> 100%
,,,,,,,,
State,New Jersey,All,2017-18,46,4.8,69,"1,438",> 100%
,,,,,,,,
State,New Jersey,All,2017-18,47,4.9,72,"1,460",> 100%
,,,,,,,,
State,New Jersey,All,2017-18,48,6.1,84,"1,367",> 100%
,,,,,,,,
State,New Jersey,All,2017-18,49,5.8,89,"1,525",> 100%
,,,,,,,,
State,New Jersey,All,2017-18,50,6,91,"1,527",> 100%
,,,,,,,,
State,New Jersey,All,2017-18,51,6.2,93,"1,490",> 100%
,,,,,,,,
State,New Jersey,All,2017-18,52,6.5,100,"1,540",> 100%
,,,,,,,,
State,New Jersey,All,2017-18,1,6.6,92,"1,402",> 100%
,,,,,,,,
State,New Jersey,All,2017-18,2,6.5,86,"1,322",99.30%
,,,,,,,,
State,New Mexico,All,2017-18,40,4.2,14,335,> 100%
,,,,,,,,
State,New Mexico,All,2017-18,41,6.7,22,329,> 100%
,,,,,,,,
State,New Mexico,All,2017-18,42,4.5,16,358,> 100%
,,,,,,,,
State,New Mexico,All,2017-18,43,5.8,20,342,> 100%
,,,,,,,,
State,New Mexico,All,2017-18,44,5.2,17,327,> 100%
,,,,,,,,
State,New Mexico,All,2017-18,45,5.4,18,335,> 100%
,,,,,,,,
State,New Mexico,All,2017-18,46,6.2,19,307,99.30%
,,,,,,,,
State,New Mexico,All,2017-18,47,7.3,22,302,97.70%
,,,,,,,,
State,New Mexico,All,2017-18,48,9.1,33,364,> 100%
,,,,,,,,
State,New Mexico,All,2017-18,49,9.8,33,336,> 100%
,,,,,,,,
State,New Mexico,All,2017-18,50,6.7,19,285,92.20%
,,,,,,,,
State,New Mexico,All,2017-18,51,7.7,26,338,> 100%
,,,,,,,,
State,New Mexico,All,2017-18,52,10.3,33,321,> 100%
,,,,,,,,
State,New Mexico,All,2017-18,1,8.8,24,274,88.60%
,,,,,,,,
State,New Mexico,All,2017-18,2,10.8,26,241,77.90%
,,,,,,,,
State,New York,All,2017-18,40,6.8,124,"1,829",> 100%
,,,,,,,,
State,New York,All,2017-18,41,8,147,"1,839",> 100%
,,,,,,,,
State,New York,All,2017-18,42,7.9,144,"1,828",> 100%
,,,,,,,,
State,New York,All,2017-18,43,7.1,131,"1,843",> 100%
,,,,,,,,
State,New York,All,2017-18,44,6.8,124,"1,820",99.80%
,,,,,,,,
State,New York,All,2017-18,45,8.4,159,"1,887",> 100%
,,,,,,,,
State,New York,All,2017-18,46,6.7,129,"1,925",> 100%
,,,,,,,,
State,New York,All,2017-18,47,7.4,147,"1,988",> 100%
,,,,,,,,
State,New York,All,2017-18,48,7.8,151,"1,940",> 100%
,,,,,,,,
State,New York,All,2017-18,49,7.4,135,"1,826",> 100%
,,,,,,,,
State,New York,All,2017-18,50,8.3,147,"1,767",96.90%
,,,,,,,,
State,New York,All,2017-18,51,10.3,173,"1,676",91.90%
,,,,,,,,
State,New York,All,2017-18,52,10.1,132,"1,309",71.80%
,,,,,,,,
State,New York,All,2017-18,1,12.6,120,952,52.20%
,,,,,,,,
State,New York,All,2017-18,2,12.4,117,942,51.70%
,,,,,,,,
State,North Carolina,All,2017-18,40,5.6,95,"1,703",> 100%
,,,,,,,,
State,North Carolina,All,2017-18,41,5.4,95,"1,747",> 100%
,,,,,,,,
State,North Carolina,All,2017-18,42,5.5,92,"1,677",> 100%
,,,,,,,,
State,North Carolina,All,2017-18,43,6.4,108,"1,685",> 100%
,,,,,,,,
State,North Carolina,All,2017-18,44,6.4,113,"1,759",> 100%
,,,,,,,,
State,North Carolina,All,2017-18,45,6.5,107,"1,655",> 100%
,,,,,,,,
State,North Carolina,All,2017-18,46,7.4,115,"1,560",> 100%
,,,,,,,,
State,North Carolina,All,2017-18,47,6.1,74,"1,208",79.60%
,,,,,,,,
State,North Carolina,All,2017-18,48,8.5,68,800,52.70%
,,,,,,,,
State,North Carolina,All,2017-18,49,6.3,33,526,34.70%
,,,,,,,,
State,North Carolina,All,2017-18,50,,Insufficient Data,Insufficient Data,< 20%
,,,,,,,,
State,North Carolina,All,2017-18,51,,Insufficient Data,Insufficient Data,< 20%
,,,,,,,,
State,North Carolina,All,2017-18,52,,Insufficient Data,Insufficient Data,< 20%
,,,,,,,,
State,North Carolina,All,2017-18,1,,Insufficient Data,Insufficient Data,< 20%
,,,,,,,,
State,North Carolina,All,2017-18,2,,Insufficient Data,Insufficient Data,< 20%
,,,,,,,,
State,North Dakota,All,2017-18,40,9.7,14,145,> 100%
,,,,,,,,
State,North Dakota,All,2017-18,41,7.2,7,97,85.20%
,,,,,,,,
State,North Dakota,All,2017-18,42,9.8,12,122,> 100%
,,,,,,,,
State,North Dakota,All,2017-18,43,6.8,10,147,> 100%
,,,,,,,,
State,North Dakota,All,2017-18,44,10.1,14,138,> 100%
,,,,,,,,
State,North Dakota,All,2017-18,45,9.8,12,123,> 100%
,,,,,,,,
State,North Dakota,All,2017-18,46,9,11,122,> 100%
,,,,,,,,
State,North Dakota,All,2017-18,47,7,8,114,> 100%
,,,,,,,,
State,North Dakota,All,2017-18,48,6.3,9,144,> 100%
,,,,,,,,
State,North Dakota,All,2017-18,49,7.3,10,137,> 100%
,,,,,,,,
State,North Dakota,All,2017-18,50,7.1,9,126,> 100%
,,,,,,,,
State,North Dakota,All,2017-18,51,9,11,122,> 100%
,,,,,,,,
State,North Dakota,All,2017-18,52,7.6,9,119,> 100%
,,,,,,,,
State,North Dakota,All,2017-18,1,12.6,12,95,83.50%
,,,,,,,,
State,North Dakota,All,2017-18,2,9.7,6,62,54.50%
,,,,,,,,
State,Ohio,All,2017-18,40,5.8,129,"2,239",> 100%
,,,,,,,,
State,Ohio,All,2017-18,41,5.6,122,"2,181",> 100%
,,,,,,,,
State,Ohio,All,2017-18,42,5.4,119,"2,207",> 100%
,,,,,,,,
State,Ohio,All,2017-18,43,5.1,114,"2,221",> 100%
,,,,,,,,
State,Ohio,All,2017-18,44,4.6,104,"2,253",> 100%
,,,,,,,,
State,Ohio,All,2017-18,45,4.8,110,"2,311",> 100%
,,,,,,,,
State,Ohio,All,2017-18,46,5.1,121,"2,353",> 100%
,,,,,,,,
State,Ohio,All,2017-18,47,5.7,135,"2,362",> 100%
,,,,,,,,
State,Ohio,All,2017-18,48,5.8,136,"2,340",> 100%
,,,,,,,,
State,Ohio,All,2017-18,49,6,139,"2,317",> 100%
,,,,,,,,
State,Ohio,All,2017-18,50,5.8,135,"2,335",> 100%
,,,,,,,,
State,Ohio,All,2017-18,51,6.3,120,"1,895",92.10%
,,,,,,,,
State,Ohio,All,2017-18,52,5,68,"1,363",66.20%
,,,,,,,,
State,Ohio,All,2017-18,1,8.1,136,"1,670",81.10%
,,,,,,,,
State,Ohio,All,2017-18,2,9.1,114,"1,256",61%
,,,,,,,,
State,Oklahoma,All,2017-18,40,7.7,59,771,> 100%
,,,,,,,,
State,Oklahoma,All,2017-18,41,7.2,51,709,> 100%
,,,,,,,,
State,Oklahoma,All,2017-18,42,6.7,48,715,> 100%
,,,,,,,,
State,Oklahoma,All,2017-18,43,8.5,61,717,> 100%
,,,,,,,,
State,Oklahoma,All,2017-18,44,8.5,65,764,> 100%
,,,,,,,,
State,Oklahoma,All,2017-18,45,6.8,51,753,> 100%
,,,,,,,,
State,Oklahoma,All,2017-18,46,8.3,63,761,> 100%
,,,,,,,,
State,Oklahoma,All,2017-18,47,9.5,69,728,> 100%
,,,,,,,,
State,Oklahoma,All,2017-18,48,7.4,58,781,> 100%
,,,,,,,,
State,Oklahoma,All,2017-18,49,8.8,62,707,> 100%
,,,,,,,,
State,Oklahoma,All,2017-18,50,7.9,55,698,> 100%
,,,,,,,,
State,Oklahoma,All,2017-18,51,8.3,48,577,82.90%
,,,,,,,,
State,Oklahoma,All,2017-18,52,5.9,22,376,54%
,,,,,,,,
State,Oklahoma,All,2017-18,1,12.9,23,178,25.60%
,,,,,,,,
State,Oklahoma,All,2017-18,2,10.7,37,345,49.50%
,,,,,,,,
State,Oregon,All,2017-18,40,4,28,693,> 100%
,,,,,,,,
State,Oregon,All,2017-18,41,6.1,44,724,> 100%
,,,,,,,,
State,Oregon,All,2017-18,42,3.7,26,697,> 100%
,,,,,,,,
State,Oregon,All,2017-18,43,3.9,26,661,> 100%
,,,,,,,,
State,Oregon,All,2017-18,44,3.1,22,699,> 100%
,,,,,,,,
State,Oregon,All,2017-18,45,3.8,26,689,> 100%
,,,,,,,,
State,Oregon,All,2017-18,46,3.8,27,705,> 100%
,,,,,,,,
State,Oregon,All,2017-18,47,4.6,29,632,> 100%
,,,,,,,,
State,Oregon,All,2017-18,48,5.9,39,656,> 100%
,,,,,,,,
State,Oregon,All,2017-18,49,5.6,36,644,> 100%
,,,,,,,,
State,Oregon,All,2017-18,50,5,34,676,> 100%
,,,,,,,,
State,Oregon,All,2017-18,51,7,49,702,> 100%
,,,,,,,,
State,Oregon,All,2017-18,52,7.2,46,643,> 100%
,,,,,,,,
State,Oregon,All,2017-18,1,12,53,443,71.90%
,,,,,,,,
State,Oregon,All,2017-18,2,11.4,34,298,48.40%
,,,,,,,,
State,Pennsylvania,All,2017-18,40,4.9,102,"2,093",86.90%
,,,,,,,,
State,Pennsylvania,All,2017-18,41,5,96,"1,929",80.10%
,,,,,,,,
State,Pennsylvania,All,2017-18,42,5.8,91,"1,577",65.50%
,,,,,,,,
State,Pennsylvania,All,2017-18,43,5.3,72,"1,369",56.80%
,,,,,,,,
State,Pennsylvania,All,2017-18,44,5,69,"1,375",57.10%
,,,,,,,,
State,Pennsylvania,All,2017-18,45,5.2,65,"1,253",52%
,,,,,,,,
State,Pennsylvania,All,2017-18,46,4.6,61,"1,321",54.80%
,,,,,,,,
State,Pennsylvania,All,2017-18,47,5.4,72,"1,323",54.90%
,,,,,,,,
State,Pennsylvania,All,2017-18,48,4.6,64,"1,384",57.40%
,,,,,,,,
State,Pennsylvania,All,2017-18,49,5,70,"1,391",57.70%
,,,,,,,,
State,Pennsylvania,All,2017-18,50,5.5,79,"1,440",59.80%
,,,,,,,,
State,Pennsylvania,All,2017-18,51,5.6,78,"1,388",57.60%
,,,,,,,,
State,Pennsylvania,All,2017-18,52,5.7,87,"1,537",63.80%
,,,,,,,,
State,Pennsylvania,All,2017-18,1,6.1,91,"1,501",62.30%
,,,,,,,,
State,Pennsylvania,All,2017-18,2,8.6,125,"1,456",60.40%
,,,,,,,,
State,Rhode Island,All,2017-18,40,6.7,11,163,90.10%
,,,,,,,,
State,Rhode Island,All,2017-18,41,8.6,15,174,96.10%
,,,,,,,,
State,Rhode Island,All,2017-18,42,4,8,200,> 100%
,,,,,,,,
State,Rhode Island,All,2017-18,43,6.8,12,177,97.80%
,,,,,,,,
State,Rhode Island,All,2017-18,44,9.7,17,176,97.30%
,,,,,,,,
State,Rhode Island,All,2017-18,45,9,16,178,98.40%
,,,,,,,,
State,Rhode Island,All,2017-18,46,6.3,13,205,> 100%
,,,,,,,,
State,Rhode Island,All,2017-18,47,4.2,8,192,> 100%
,,,,,,,,
State,Rhode Island,All,2017-18,48,7.6,15,198,> 100%
,,,,,,,,
State,Rhode Island,All,2017-18,49,6.4,14,220,> 100%
,,,,,,,,
State,Rhode Island,All,2017-18,50,10.7,21,196,> 100%
,,,,,,,,
State,Rhode Island,All,2017-18,51,9.3,19,205,> 100%
,,,,,,,,
State,Rhode Island,All,2017-18,52,6.8,13,192,> 100%
,,,,,,,,
State,Rhode Island,All,2017-18,1,5.1,2,39,21.50%
,,,,,,,,
State,Rhode Island,All,2017-18,2,,Insufficient Data,Insufficient Data,< 20%
,,,,,,,,
State,South Carolina,All,2017-18,40,6.6,62,943,> 100%
,,,,,,,,
State,South Carolina,All,2017-18,41,6.5,58,899,> 100%
,,,,,,,,
State,South Carolina,All,2017-18,42,4.8,43,902,> 100%
,,,,,,,,
State,South Carolina,All,2017-18,43,7.2,69,955,> 100%
,,,,,,,,
State,South Carolina,All,2017-18,44,5.6,55,980,> 100%
,,,,,,,,
State,South Carolina,All,2017-18,45,5.4,50,924,> 100%
,,,,,,,,
State,South Carolina,All,2017-18,46,6.2,60,971,> 100%
,,,,,,,,
State,South Carolina,All,2017-18,47,6,56,936,> 100%
,,,,,,,,
State,South Carolina,All,2017-18,48,6.4,59,929,> 100%
,,,,,,,,
State,South Carolina,All,2017-18,49,7.1,67,945,> 100%
,,,,,,,,
State,South Carolina,All,2017-18,50,6.1,59,966,> 100%
,,,,,,,,
State,South Carolina,All,2017-18,51,6.4,67,"1,054",> 100%
,,,,,,,,
State,South Carolina,All,2017-18,52,6.5,64,986,> 100%
,,,,,,,,
State,South Carolina,All,2017-18,1,5.9,44,745,93.50%
,,,,,,,,
State,South Carolina,All,2017-18,2,7.3,55,749,94%
,,,,,,,,
State,South Dakota,All,2017-18,40,10.4,17,164,> 100%
,,,,,,,,
State,South Dakota,All,2017-18,41,6.9,12,175,> 100%
,,,,,,,,
State,South Dakota,All,2017-18,42,9.2,14,153,> 100%
,,,,,,,,
State,South Dakota,All,2017-18,43,8.6,13,151,> 100%
,,,,,,,,
State,South Dakota,All,2017-18,44,6.3,11,174,> 100%
,,,,,,,,
State,South Dakota,All,2017-18,45,12,19,158,> 100%
,,,,,,,,
State,South Dakota,All,2017-18,46,9.7,13,134,97.90%
,,,,,,,,
State,South Dakota,All,2017-18,47,7.7,13,169,> 100%
,,,,,,,,
State,South Dakota,All,2017-18,48,5.3,9,170,> 100%
,,,,,,,,
State,South Dakota,All,2017-18,49,9.5,14,148,> 100%
,,,,,,,,
State,South Dakota,All,2017-18,50,8,11,138,> 100%
,,,,,,,,
State,South Dakota,All,2017-18,51,5.5,9,163,> 100%
,,,,,,,,
State,South Dakota,All,2017-18,52,8.3,11,132,96.40%
,,,,,,,,
State,South Dakota,All,2017-18,1,12.4,17,137,> 100%
,,,,,,,,
State,South Dakota,All,2017-18,2,15,15,100,73%
,,,,,,,,
State,Tennessee,All,2017-18,40,6.7,90,"1,352",> 100%
,,,,,,,,
State,Tennessee,All,2017-18,41,7.6,95,"1,258",> 100%
,,,,,,,,
State,Tennessee,All,2017-18,42,6.3,81,"1,291",> 100%
,,,,,,,,
State,Tennessee,All,2017-18,43,7,92,"1,321",> 100%
,,,,,,,,
State,Tennessee,All,2017-18,44,6.8,86,"1,272",> 100%
,,,,,,,,
State,Tennessee,All,2017-18,45,8.4,106,"1,269",> 100%
,,,,,,,,
State,Tennessee,All,2017-18,46,6.3,86,"1,357",> 100%
,,,,,,,,
State,Tennessee,All,2017-18,47,6.8,90,"1,323",> 100%
,,,,,,,,
State,Tennessee,All,2017-18,48,6.6,89,"1,339",> 100%
,,,,,,,,
State,Tennessee,All,2017-18,49,7,98,"1,399",> 100%
,,,,,,,,
State,Tennessee,All,2017-18,50,8,108,"1,358",> 100%
,,,,,,,,
State,Tennessee,All,2017-18,51,7.2,94,"1,307",> 100%
,,,,,,,,
State,Tennessee,All,2017-18,52,9.2,123,"1,338",> 100%
,,,,,,,,
State,Tennessee,All,2017-18,1,10.9,129,"1,187",> 100%
,,,,,,,,
State,Tennessee,All,2017-18,2,10.1,105,"1,043",91.20%
,,,,,,,,
State,Texas,All,2017-18,40,5.7,213,"3,716",> 100%
,,,,,,,,
State,Texas,All,2017-18,41,6.3,236,"3,741",> 100%
,,,,,,,,
State,Texas,All,2017-18,42,6.7,252,"3,767",> 100%
,,,,,,,,
State,Texas,All,2017-18,43,6.2,237,"3,807",> 100%
,,,,,,,,
State,Texas,All,2017-18,44,6.4,252,"3,933",> 100%
,,,,,,,,
State,Texas,All,2017-18,45,6,225,"3,778",> 100%
,,,,,,,,
State,Texas,All,2017-18,46,7,262,"3,732",> 100%
,,,,,,,,
State,Texas,All,2017-18,47,6.9,263,"3,819",> 100%
,,,,,,,,
State,Texas,All,2017-18,48,6.7,259,"3,885",> 100%
,,,,,,,,
State,Texas,All,2017-18,49,7.1,270,"3,828",> 100%
,,,,,,,,
State,Texas,All,2017-18,50,7.8,306,"3,925",> 100%
,,,,,,,,
State,Texas,All,2017-18,51,8.1,354,"4,365",> 100%
,,,,,,,,
State,Texas,All,2017-18,52,9,370,"4,098",> 100%
,,,,,,,,
State,Texas,All,2017-18,1,9.6,363,"3,771",> 100%
,,,,,,,,
State,Texas,All,2017-18,2,11.3,359,"3,183",99.10%
,,,,,,,,
State,Utah,All,2017-18,40,5.9,20,340,> 100%
,,,,,,,,
State,Utah,All,2017-18,41,5.3,18,337,> 100%
,,,,,,,,
State,Utah,All,2017-18,42,7.1,25,354,> 100%
,,,,,,,,
State,Utah,All,2017-18,43,4.4,14,319,> 100%
,,,,,,,,
State,Utah,All,2017-18,44,3.1,11,360,> 100%
,,,,,,,,
State,Utah,All,2017-18,45,6.2,21,338,> 100%
,,,,,,,,
State,Utah,All,2017-18,46,7.8,27,344,> 100%
,,,,,,,,
State,Utah,All,2017-18,47,3.2,11,345,> 100%
,,,,,,,,
State,Utah,All,2017-18,48,6.1,21,343,> 100%
,,,,,,,,
State,Utah,All,2017-18,49,5.1,17,336,> 100%
,,,,,,,,
State,Utah,All,2017-18,50,6.5,22,339,> 100%
,,,,,,,,
State,Utah,All,2017-18,51,7.7,16,208,72.80%
,,,,,,,,
State,Utah,All,2017-18,52,4.9,5,103,36.10%
,,,,,,,,
State,Utah,All,2017-18,1,8.6,29,339,> 100%
,,,,,,,,
State,Utah,All,2017-18,2,8.9,27,305,> 100%
,,,,,,,,
State,Vermont,All,2017-18,40,5.6,6,108,> 100%
,,,,,,,,
State,Vermont,All,2017-18,41,4.1,4,97,96.70%
,,,,,,,,
State,Vermont,All,2017-18,42,2.9,3,104,> 100%
,,,,,,,,
State,Vermont,All,2017-18,43,7.3,8,110,> 100%
,,,,,,,,
State,Vermont,All,2017-18,44,2.5,3,121,> 100%
,,,,,,,,
State,Vermont,All,2017-18,45,9.5,11,116,> 100%
,,,,,,,,
State,Vermont,All,2017-18,46,6.2,8,130,> 100%
,,,,,,,,
State,Vermont,All,2017-18,47,8.6,9,105,> 100%
,,,,,,,,
State,Vermont,All,2017-18,48,6.3,7,111,> 100%
,,,,,,,,
State,Vermont,All,2017-18,49,4.4,5,113,> 100%
,,,,,,,,
State,Vermont,All,2017-18,50,6.4,7,110,> 100%
,,,,,,,,
State,Vermont,All,2017-18,51,8.9,11,124,> 100%
,,,,,,,,
State,Vermont,All,2017-18,52,5.8,8,139,> 100%
,,,,,,,,
State,Vermont,All,2017-18,1,7,7,100,99.70%
,,,,,,,,
State,Vermont,All,2017-18,2,5.7,5,87,86.70%
,,,,,,,,
State,Virginia,All,2017-18,40,4.9,62,"1,259",> 100%
,,,,,,,,
State,Virginia,All,2017-18,41,5.1,62,"1,227",> 100%
,,,,,,,,
State,Virginia,All,2017-18,42,5.5,71,"1,282",> 100%
,,,,,,,,
State,Virginia,All,2017-18,43,5.1,66,"1,290",> 100%
,,,,,,,,
State,Virginia,All,2017-18,44,5,65,"1,311",> 100%
,,,,,,,,
State,Virginia,All,2017-18,45,4.4,57,"1,310",> 100%
,,,,,,,,
State,Virginia,All,2017-18,46,5.1,63,"1,238",> 100%
,,,,,,,,
State,Virginia,All,2017-18,47,5,65,"1,300",> 100%
,,,,,,,,
State,Virginia,All,2017-18,48,5.8,76,"1,319",> 100%
,,,,,,,,
State,Virginia,All,2017-18,49,4.7,61,"1,291",> 100%
,,,,,,,,
State,Virginia,All,2017-18,50,5.2,61,"1,164",> 100%
,,,,,,,,
