,STATENAME,ACTIVITY LEVEL,WEEK,SEASON
2764,New York City,1,29,2015
2765,New York City,1,28,2015
2766,New York City,1,27,2015
2767,New York City,1,26,2015
2768,New York City,1,25,2015
2769,New York City,1,24,2015
2770,New York City,1,23,2015
2771,New York City,1,22,2015
2772,New York City,2,21,2015
2773,New York City,1,20,2015
2774,New York City,1,19,2015
2775,New York City,1,18,2015
2776,New York City,3,17,2015
2777,New York City,4,16,2015
2778,New York City,3,15,2015
2779,New York City,3,14,2015
2780,New York City,5,13,2015
2781,New York City,6,12,2015
2782,New York City,7,11,2015
2783,New York City,8,10,2015
2784,New York City,7,9,2015
2785,New York City,7,8,2015
2786,New York City,6,7,2015
2787,New York City,6,6,2015
2788,New York City,5,5,2015
2789,New York City,4,4,2015
2790,New York City,3,3,2015
2791,New York City,3,2,2015
2792,New York City,4,1,2015
2793,New York City,6,52,2015
2794,New York City,5,51,2015
2795,New York City,4,50,2015
2796,New York City,3,49,2015
2797,New York City,3,48,2015
2798,New York City,3,47,2015
2799,New York City,2,46,2015
2800,New York City,1,45,2015
2801,New York City,1,44,2015
2802,New York City,1,43,2015
2803,New York City,1,42,2015
2804,New York City,1,41,2015
2805,New York City,1,40,2015
